"-0.29544450650167725","-0.2248533171246544","-0.24702501337273955","-0.19149149335128596","-0.23628164709185573","-0.3711050551466019","-0.31909099581409883","-0.32358646760622656","-0.4330598606377696","-0.22556792762072553","-0.36628381862883963","-0.3954320706543277","-0.48231622964404813","-0.2793204828020314","-0.5978429424519071","-0.36121601056792435","-0.2114219193145331","-0.17310381676535416","-0.1399855787501289","-0.4583837939961806"
"-0.3444819643340645","-0.18560903383668734","-0.49528610322343364","-0.29787510752000423","-0.17872579944408734","-0.3018087025504788","-0.41332417515357744","-0.30790345488277393","-0.5232122485961757","-0.2507506047879655","-0.35828253494229306","-0.29969709539167","-0.20333181384151489","-0.14987148102763703","-0.18527866326080258","-0.23195085504837118","-0.3651428508513834","-0.4064189955439744","-0.1529046876121573","-0.25319804957839237"
"-0.23488271583995884","-0.31847021729952063","-0.2555017289417529","-0.40532436437414027","-0.366036494278594","-0.4109789221804705","-0.209148922372001","-0.16439232759815334","-0.27478658861975913","-0.18480793923298783","-0.31569704431400264","-0.2985048159005833","-0.30894396570229915","-0.2447664483414384","-0.36113948997590045","-0.16841411889355712","-0.22703861951438856","-0.28396488043938467","-0.42581576334105675","-0.23584305357583701"
"-0.19869897949039764","-0.2739449636432773","-0.40425777754531245","-0.32220843696929835","-0.17338403303085634","-0.16073483371341038","-0.19579961495484077","-0.19821822436956393","-0.25145832401151436","-0.3833481827069085","-0.24948101179756532","-0.23894357865163948","-0.23757396998468258","-0.21860720815492654","-0.23172197772006356","-0.2338804705300235","-0.27355503170639744","-0.3079010190104135","-0.1682687334055639","-0.3865852224641872"
"-0.18966958681991655","-0.27576783867292765","-0.2568274774680736","-0.27233565900578854","-0.266962857168789","-0.39966517492669484","-0.3938007582014372","-0.18019224132696848","-0.26451711629333874","-0.1901555417970431","-0.2899740976162224","-0.2718411180049252","-0.17811969076954415","-0.3874594641406407","-0.28141997830610666","-0.22025927491625474","-0.20882988293303067","-0.2358472135653321","-0.3418706974699595","-0.4054622534578079"
"-0.1520642603405576","-0.20815570959415447","-0.21887477842521974","-0.14840850421628274","-0.33707424228050487","-0.2714836043991021","-0.4377211552426323","-0.30203124286533584","-0.39480364754127534","-0.29560601534541975","-0.1563949665034164","-0.27478371030226184","-0.23374001485157345","-0.1728029333777638","-0.35856316084808115","-0.3407803690230374","-0.29729961488697887","-0.23893130802788243","-0.32863212349831267","-0.261336422136248"
"-0.3421701585085996","-0.22193999914244236","-0.18385903278951735","-0.2725289162818056","-0.31308994352754577","-0.22251543042800934","-0.2002846493656098","-0.36009215774348086","-0.2916238573158101","-0.2345177502754903","-0.2530986252636558","-0.34235528214179156","-0.5131092725130221","-0.17947911973816982","-0.26892492041924987","-0.2906453533440819","-0.26924330126483154","-0.18129610879312982","-0.33957960926017094","-0.2632074340328532"
"-0.19935416317028565","-0.21633962033893384","-0.4553085722514654","-0.21658089495223035","-0.3215606611798125","-0.13612300567952584","-0.28302929152577244","-0.15228310637884743","-0.23368589649029312","-0.1839275347489541","-0.4547667046330208","-0.21328396446463274","-0.3756594665824477","-0.16577128077559267","-0.5312935941041939","-0.2939355591855744","-0.27277545375145185","-0.24816370425590684","-0.15979315149889822","-0.2927104488575555"
"-0.26462557306083084","-0.2529030728030135","-0.2912631649921052","-0.3484679489638854","-0.27552161879194786","-0.43476845232105404","-0.31994250123379425","-0.3094261103169178","-0.19760115566964204","-0.2380815581709555","-0.17171298066914645","-0.27099202399383304","-0.24308876980136443","-0.31517193172575486","-0.3443340243798143","-0.32886089560628606","-0.1613786007017635","-0.35916687549409465","-0.27911633638730593","-0.28885525845441296"
"-0.36396679668162746","-0.12234737350145693","-0.14818413230393632","-0.25759528436205004","-0.1802345390854386","-0.29676873436910656","-0.18619912346834344","-0.27840610230538887","-0.2982943038454787","-0.25555065003993166","-0.3195864538486666","-0.3523007907138303","-0.17749561198627425","-0.13622094312460398","-0.14645515513684085","-0.3607835781011073","-0.2966926959830388","-0.292061101070819","-0.38342290322092476","-0.21523307789485047"
"-0.29052729283636863","-0.3543271933974851","-0.37895644517126115","-0.4918837417409562","-0.3320778541670444","-0.2601852701911522","-0.17398442671591674","-0.20584700466353115","-0.39544576801692843","-0.336461155286175","-0.3929952838680793","-0.2352056438441671","-0.26986824112487534","-0.28639280376321924","-0.2522432716964685","-0.2951281958374102","-0.2051710845610044","-0.20995660468276495","-0.3463598684012343","-0.2937340764125932"
