"-5.092450398872608","-7.745766672542759","-10.239737866610932","-1.4092699861088882","-5.729537075508757","-1.2099177325045272","-1.7184139445416782","-1.3899389997706704","-6.007936092487886","-7.398889719000281","-7.286073260845162","-4.30211234913447","-4.0746124535595944","-2.0754389910211644","-1.2734509890445782","-3.828239207823857","-8.513144806795081","-1.328378308730008","-1.1444093953824854","-10.80974112185467","-1.6766499184404215","-1.1996481256261295","-5.171019526040138","-1.561026152132775","-6.54645106230058","-4.636660651039955","-2.2880612483398086","-1.413062243836487","-1.3416563039444254","-2.1090892233544936","-1.4410289621005208","-10.412499267784174","-1.3104090898826886","-1.3658558210897342","-4.734821234546384","-1.5108396017810752","-2.623923848495034","-3.4292690087953814","-1.3392203326835719","-1.7741628558026679"
"-1.2381023007311232","-1.1623231706393085","-2.3096291984210406","-13.250873424254817","-5.5925737339737225","-8.320913409644135","-1.45189069608172","-6.453877123650917","-9.409214780939498","-6.02765060825762","-8.483385338960248","-1.4554757009773858","-1.5751956462192245","-3.9576150196176765","-7.653932486487287","-1.6604112532278388","-3.877142556636294","-1.6010283052596679","-11.930072373323185","-9.655885162651511","-5.4140649229780085","-2.393789269901151","-6.9808303169849015","-2.150896802131433","-5.735494057585771","-2.5948595564092822","-8.621997052974415","-1.6767230296903133","-8.924513866448399","-6.740429933382233","-3.7360368309197862","-8.048170951613889","-1.4616335071737918","-2.117526674360962","-6.144289483835093","-2.441163204486741","-4.131866022542363","-1.4325979133428712","-1.7636256416987244","-2.9193867148139545"
"-1.5203824817805747","-1.4615875801984561","-8.401367572094316","-1.5993348799900138","-1.4628741365672204","-0.9000186776623026","-1.9634732406481266","-1.2613397141726568","-1.3094210316066053","-3.7468197054323764","-1.464498988985925","-1.4682880007732027","-1.1816682113746602","-3.9628429224505752","-4.009386436614886","-4.176530933277892","-4.796501718235049","-1.7680279738265576","-3.5754200036824404","-1.3744333432663516","-1.9016313222551713","-1.7076482857412014","-1.6039675496448051","-1.571278541236616","-1.8375079638968759","-4.291018601822928","-7.702891332279791","-2.2273242474816515","-1.3599892769421684","-4.9190205279927035","-3.6794628529019655","-1.821168747484906","-11.765342686678885","-3.972970047851502","-5.735250800588366","-1.4150137710881674","-1.7547449010367462","-1.2593604178642854","-6.789561403369589","-4.389369113996481"
"-2.1812538817387335","-6.601261482316683","-1.089589168436917","-1.522433974997974","-1.252817615150031","-5.001119142134049","-1.7001541786779724","-1.0713138061925847","-1.2422849679455095","-3.3509330840421216","-1.3351856868797713","-2.2077160901379345","-1.4917298406426769","-0.9271070309553608","-1.4199274588987134","-1.5861920327924444","-1.3518101967959197","-3.6767024258775125","-1.140316966626279","-2.0625778478657053","-1.4703764739597824","-1.4909657711747435","-1.124299481828705","-4.568856588991382","-0.9091384773654199","-2.403449676392629","-2.1271782862803037","-0.9549673664221178","-1.4340248556180233","-1.3969131273655193","-1.3471492252476562","-1.933418508211303","-1.8001347466747004","-1.8728201208866326","-1.6111656801666705","-1.4991804921235103","-1.471780520126937","-1.664348193245796","-2.089003705604994","-2.8453897174998195"
"-1.0283926476933691","-1.1254797798663194","-1.3564914218041326","-1.0589362242647373","-1.377213790565534","-1.017041183321504","-1.5153453206330425","-1.0029707569526782","-1.005458625444542","-1.6997294031385382","-1.2364989564971736","-1.2558585097554196","-0.9809625329467997","-1.2182923389429843","-1.0620300949769947","-1.481369567849554","-1.2326252102621675","-1.6952033388669268","-0.959896835591024","-1.2998281114598416","-1.0214253154106645","-1.1899407674540439","-1.1560997796845953","-1.5409085608836717","-1.2915936159589458","-1.295372968364166","-1.100232629815147","-2.406481200595893","-2.8189797369859155","-1.2481884843578948","-0.9088964668406045","-1.1212115107907181","-1.0555013858504376","-1.1311788722204277","-0.8146526098477817","-1.1975541055538885","-0.8075657105655736","-1.477394382070979","-1.987497378708185","-0.8647886429141064"
"-1.0895191710392127","-0.898655327950011","-1.035796492041274","-1.4141855276999677","-1.6212947359305243","-1.26396447676009","-0.792641312815595","-1.0888255983256088","-1.113214933160965","-5.44019676607415","-1.0385721118739741","-0.993425349912464","-1.1478527491476727","-0.9996892054396347","-0.8632858237799635","-0.9488199369726564","-1.0369586456077438","-1.2179417133612482","-1.1514939124893921","-1.6224167987845266","-1.111423994372142","-0.7643635142980014","-1.1817231985905052","-1.7978780721569958","-1.0904033695674502","-1.2164348710288495","-10.30633296617023","-1.094146877018038","-1.1914614922093263","-1.021103298899782","-3.591874872710347","-2.0165011850149037","-0.8424531275679201","-1.1953774209411356","-1.138213369794515","-1.586270816176891","-1.0040668621349982","-1.283248905257025","-1.0860529072809149","-1.0668225313361412"
"-0.9449706900941934","-1.1800096474776873","-5.795938646768276","-2.003337540005226","-6.700120005771315","-0.9477570660830723","-1.202395307775954","-1.411982698796052","-1.0748708894574839","-1.030681208183834","-1.6657944338197788","-1.2808278092918401","-0.9548107257457642","-0.6872176669229145","-1.0276983725092657","-0.8627632419331622","-1.3180222078893196","-0.9853024626672113","-1.239708775494814","-2.211329317747692","-1.3473410999731243","-1.148127713365451","-1.2064759249428192","-1.0544791462502943","-0.9464111900323963","-0.8124770009381111","-4.456345160544718","-0.8919978696414985","-1.1091413006580522","-3.0539230541775475","-1.2732284024646932","-1.178113492871163","-0.9727705286672935","-6.062016764971007","-1.117157544420384","-1.0497081488157844","-1.2554879594331214","-0.7910354162756252","-0.9055034483793297","-0.879705196827707"
"-1.2737683082365916","-0.8850454022399861","-0.9345202213081913","-0.7449453735821802","-0.8344227330925256","-0.9526113475992841","-4.1218294241872595","-0.9898968298721498","-0.936348949356414","-0.8611346118682209","-0.6469895481269738","-0.8800063348778943","-0.7321180975197883","-0.7681425715035115","-1.109301560892274","-0.996387797123612","-0.9196374631338641","-0.8932951948884735","-1.2151678309741654","-0.8608511066385494","-2.0517978669538373","-1.130551542794475","-1.1471177099048622","-0.6969451506996194","-1.2135216513675933","-0.8250878116527942","-1.586759655459999","-0.7197217678281838","-0.8306336328357291","-1.018869019166585","-0.9566625646461417","-1.050787858732284","-0.9919993385130542","-1.0268587633359185","-0.955722714512969","-0.9071585775077685","-0.9606528132161888","-1.0553967960376474","-9.820795576994046","-0.9657542601270669"
"-0.8237435757010572","-0.7404334487387902","-0.8103545196389175","-0.7766751190459972","-1.0148588838697548","-0.9227843598786752","-0.6852679800139359","-0.979111737637062","-0.9078663453512226","-0.8524429617681161","-0.9248678071123766","-0.9924113637312059","-0.7601769772435351","-0.7455285517171779","-0.9977459265992388","-0.847451738321222","-0.8992464245203982","-0.7130883949400755","-1.1021623772973062","-0.7276386214465904","-0.8462415801429691","-0.9062297571301794","-0.9027857868106977","-0.8326781663710924","-0.9443808691083753","-0.7337509011489532","-1.1058398650063337","-0.8448240535819751","-0.8347060248199699","-0.8823373068107321","-0.8942703200097527","-0.9041389652812895","-0.8209101028922896","-0.6663178135076092","-0.9516703410407285","-0.6595445956047432","-0.7457124969294019","-1.5968156809190654","-0.7824796679527551","-0.585677165364269"
"-0.8161062718183101","-0.6695029272454093","-0.6964055316822837","-0.9135837525258965","-0.8762663882190356","-0.8946571656263616","-0.7566428600731935","-0.994842317613527","-0.5860254534340312","-0.8548735387083259","-0.9203442296694995","-0.7301726603226264","-0.6733621757727651","-0.7249079861248632","-0.8119360481598389","-0.8406611966684099","-0.7915086564621252","-0.7959782678563507","-0.8337366017142839","-0.8186179952910148","-0.7481131497064609","-0.7870651059562214","-0.8008232171351348","-0.7100480681370867","-0.6249508613734917","-0.8133875338017477","-0.8905257842626234","-0.8301157131506701","-0.6790914185399711","-0.8356684029614684","-0.9622876419968363","-0.8159025750938038","-0.8836352620477637","-0.7572813115359294","-0.701680599596025","-0.8708071064109489","-0.710980350122129","-0.7315866337865709","-0.9641238488990773","-0.8074261504330553"
